SQUOTEConor I-PER I-MISC
COMMA O I-MISC
COMMA O I-MISC
1764-1828-- O O
Criticism O O
and O O
interpretation O O
O O I-ORG
SQUOTEDonovan I-PER I-ORG
COMMA O I-ORG
COMMA O O
1809-1861-- O O
Correspondence O O
Reeves I-PER I-PER
COMMA O O
COMMA O O
1815-1892-- O O
Correspondence O O
O O O
SQUOTEDonovan I-PER I-MISC
COMMA O I-MISC
COMMA O I-MISC
1809-1861 O O
Reeves I-PER I-PER
COMMA O O
COMMA O O
1815-1892 O O
Tertiary O O
history O O
of O O
the O O
Grand I-LOC I-MISC
Cañon I-LOC I-MISC
district I-LOC O
: O O
with O O
atlas O O
( O O
[ O I-PER
Reprod O I-PER
. O O
] O O
) O O
/ O O
by O O
Clarence I-PER I-PER
E I-PER O
. I-PER O
Dutton I-PER I-PER
COMMA O O
. O O
. O O
. O O
; O O
[ O O
publ O O
. O O
by O O
] O O
United I-ORG I-LOC
States I-ORG I-LOC
geological I-ORG O
survey I-ORG O
Dutton I-PER I-PER
COMMA O I-PER
Edward I-PER I-PER
( O O
1841-1912 O O
) O O
Geological I-ORG O
survey I-ORG O
( O O
Etats-Unis I-LOC O
) O O
. O O
Éditeur O O
scientifique O O
Government I-ORG O
printing I-ORG O
office I-ORG O
( O O
Washington I-LOC I-LOC
) O O
Géologie O I-ORG
-- O O
États-Unis I-LOC O
-- O O
Grand I-LOC I-MISC
Canyon I-LOC I-MISC
( O O
États-Unis I-LOC O
) O O
A O O
short O O
treatise O O
of O O
the O O
sacrement O O
of O O
penaunce O O
( O O
[ O I-PER
Reprod O I-PER
. O O
] O O
) O O
/ O O
[ O O
Vincenzo I-PER I-PER
Bruno I-PER I-PER
] O O
Bruno I-PER I-PER
COMMA O O
[ O O
s O O
.n O O
. O O
] O O
( O O
[ O O
Douai I-LOC I-PER
] O O
) O O
Pénitence O I-ORG
-- O O
Ouvrages O I-PER
avant O O
1800 O O
Collection O O
: O O
French O I-MISC
books O O
before O O
1601 O O
; O O
220 O O
.4 O O
[ O O
Geographical O O
maps O O
and O O
drawings O O
by O O
Collins I-PER I-PER
. O O
] O O
Geography O I-ORG
Homework O I-ORG
King O I-ORG
SQUOTEs I-ORG I-ORG
College I-ORG I-ORG
( O O
London I-LOC I-LOC
COMMA O O
England I-LOC I-LOC
) O O
Map O O
drawing O O
Collins I-PER I-PER
COMMA O I-PER
COMMA O O
1890-1922 O O
. O O
DE O O
WILLEM I-PER I-PER
RUIS I-PER I-PER
LOTTO O O
SHOW O O
Nederlands I-ORG I-PER
Instituut I-ORG I-PER
voor I-ORG O
Beeld I-ORG I-ORG
en I-ORG O
Geluid I-ORG O
artiesten O O
dromen O O
spelshow O O
VARA I-ORG I-MISC
Popular O I-MISC
Quiz O I-MISC
show O O
presented O O
by O O
Willem I-PER I-PER
Ruis I-PER I-PER
. O O
It O O
includes O O
singing O O
COMMA O I-ORG
dancing O O
COMMA O I-ORG
loto O O
drawing O O
and O O
the O O
reacuring O O
item O O
where O O
wishes O O
and O O
dreams O O
of O O
viewers O O
are O O
made O O
true O O
. O O
Willem I-PER I-PER
Ruis I-PER I-PER
is O O
often O O
considered O O
to O O
be O O
the O O
first O O
Dutch O I-MISC
show O O
master O O
. O O
74-Gun O O
Two O O
Decker O O
unknown O O
Ship O I-ORG
Models O I-ORG
Scale O I-ORG
: O O
1 O O
: O O
38 O O
.4 O O
. O O
This O O
model O O
illustrates O O
how O O
a O O
two-decker O O
COMMA O O
74-gun O O
ship O O
of O O
the O O
line O O
was O O
constructed O O
in O O
frame O O
prior O O
to O O
being O O
planked O O
. O O
Every O O
frame O O
is O O
made O O
from O O
several O O
pieces O O
of O O
timber O O
starting O O
with O O
the O O
floors O O
at O O
the O O
keel O O
COMMA O O
the O O
futtocks O O
from O O
the O O
bilge O O
to O O
the O O
bulwarks O O
and O O
finally O O
COMMA O O
the O O
top O O
timbers O O
up O O
to O O
the O O
rails O O
. O O
The O O
frames O O
are O O
held O O
in O O
position O O
longitudinally O O
by O O
long O O
thin O O
timbers O O
known O O
as O O
ribbands O O
. O O
These O O
are O O
then O O
removed O O
as O O
the O O
planks O O
are O O
fastened O O
to O O
the O O
frames O O
. O O
This O O
model O O
was O O
made O O
to O O
the O O
order O O
of O O
Sir O O
Robert I-PER I-PER
Seppings I-PER I-PER
COMMA O O
Chief O I-PER
Surveyor O I-PER
of O O
the O O
Navy O I-ORG
. O O
It O O
has O O
been O O
constructed O O
in O O
two O O
halves O O
and O O
shows O O
a O O
ship O O
framed O O
in O O
the O O
conventional O O
fashion O O
on O O
the O O
port O O
side O O
whilst O O
the O O
starboard O O
side O O
( O O
SLR0676 O O
) O O
is O O
framed O O
in O O
timbers O O
of O O
a O O
lighter O O
scantling O O
. O O
By O O
Sepping O O
& O O
amp O O
; O O
# O O
x2019 O O
; O O
s O O
day O O
COMMA O O
the O O
perennial O O
timber O O
problem O O
had O O
become O O
acute O O
. O O
To O O
help O O
overcome O O
this O O
COMMA O O
Seppings O I-PER
put O O
his O O
proposals O O
forward O O
for O O
the O O
use O O
of O O
more O O
COMMA O O
but O O
lighter O O
frames O O
to O O
the O O
Navy O I-ORG
Board O I-ORG
on O O
5 O O
November O O
1812 O O
. O O
One O O
year O O
later O O
COMMA O I-ORG
the O O
Navy O I-ORG
Board O I-ORG
recommended O O
the O O
proposals O O
to O O
the O O
Lords O I-ORG
Commissioners O I-ORG
of O I-ORG
the O I-ORG
Admiralty O I-ORG
on O O
15 O O
February O O
1814 O O
COMMA O O
who O O
subsequently O O
approved O O
them O O
on O O
the O O
28 O O
February O O
1814 O O
. O O
Both O O
models O O
are O O
complete O O
with O O
handwritten O O
removable O O
plaques O O
giving O O
details O O
regarding O O
this O O
proposal O O
by O O
Seppings O I-PER
. O O
An O O
introductory O O
bibliography O O
to O O
the O O
study O O
of O O
Hungarian O I-MISC
literature O O
Introductory O O
bibliography O O
to O O
the O O
study O O
of O O
Hungarian O I-MISC
literature O O
Albert I-PER I-PER
Tezla I-PER I-PER
magyar O O
irodalom O O
Contents O O
◊ O O
Part O O
one O O
: O O
Secondary O O
Sources O O
◊ O O
Preface O O
◊ O O
Introduction O O
◊ O O
Abbreviations O I-MISC
COMMA O I-MISC
Symbols O I-MISC
COMMA O I-MISC
and O O
Hungarian O I-LOC
Bibliographical O I-LOC
and O O
Literary O I-ORG
Terms O I-ORG
◊ O I-ORG
Indexes O I-ORG
◊ O O
I O O
. O O
Bibliographies O I-MISC
◊ O O
A O O
. O O
General O O
Bibliographies O O
◊ O O
B O O
. O O
Bibliographies O O
of O O
Foreign O I-ORG
Literary O I-ORG
and O I-ORG
Cultural O I-ORG
Influences O I-ORG
and O O
Relations O O
◊ O O
1 O O
. O O
Translations O O
◊ O O
2 O O
. O O
Literary O O
and O O
Cultural O I-PER
Influences O I-PER
and O O
Relations O O
◊ O O
A O O
. O O
Albania I-LOC I-LOC
◊ O O
B O O
. O O
England I-LOC I-LOC
and O O
America I-LOC I-LOC
◊ O O
C O O
. O O
France I-LOC I-LOC
◊ O O
D O O
. O O
Germany I-LOC I-LOC
◊ O O
E O O
. O O
Greece I-LOC I-LOC
◊ O O
F O O
. O O
Italy I-LOC I-LOC
◊ O O
G O O
. O O
Norway I-LOC I-LOC
◊ O O
H O O
. O O
Orient O O
◊ O O
I O O
. O O
Poland I-LOC I-LOC
◊ O O
J O O
. O O
Rumania I-LOC I-LOC
◊ O O
K O O
. O O
Russia I-LOC I-LOC
◊ O O
C O O
. O O
Classified O O
and O O
Detailed O I-ORG
Bibliographies O I-ORG
of O I-ORG
Literature O I-ORG
and O I-ORG
Related O I-ORG
Subjects O I-ORG
◊ O O
D O O
. O O
Indices O O
to O O
Contents O I-ORG
of O I-ORG
Scholarly O I-ORG
Periodicals O I-ORG
◊ O I-ORG
II O I-ORG
. O O
General O O
Encyclopedias O O
◊ O O
III O I-ORG
. O O
Hungarian O I-MISC
Dictionaries O I-MISC
◊ O O
IV O I-ORG
. O I-ORG
Grammars O I-ORG
of O I-ORG
And O I-ORG
Treatises O I-ORG
on O O
The O O
Hungarian O I-MISC
Language O I-MISC
◊ O O
A O O
. O O
Grammars O O
◊ O O
B O O
. O O
Treatises O O
◊ O O
V O O
. O O
Biographical O I-ORG
Dictionaries O I-ORG
and O O
Literary O I-PER
and O O
Fine O I-ORG
Arts O I-ORG
Lexicons O I-ORG
◊ O I-ORG
VI O I-ORG
. O O
Historical O I-MISC
COMMA O I-MISC
Cultural O I-MISC
COMMA O I-MISC
and O O
Religious O I-ORG
Backgrounds O I-ORG
◊ O O
A O O
. O O
Historical O O
◊ O O
1 O O
. O O
General O O
◊ O O
2 O O
. O O
Period O O
◊ O O
3 O O
. O O
Area O O
◊ O O
B O O
. O O
Cultural O O
◊ O O
1 O O
. O O
General O O
◊ O O
2 O O
. O O
Fine O I-ORG
Arts O I-ORG
◊ O O
C O O
. O O
Religious O O
◊ O O
VII O I-ORG
. O O
Foreign O I-ORG
Literary O I-ORG
and O I-ORG
Cultural O I-ORG
Influences O I-ORG
and O O
Relations O O
◊ O O
A O O
. O O
General O O
◊ O O
1 O O
. O O
Americas I-LOC I-ORG
◊ O O
2 O O
. O O
Austria I-LOC I-LOC
◊ O O
3 O O
. O O
Classical O I-ORG
Greece I-LOC I-ORG
and O O
Rome I-LOC I-LOC
◊ O O
4 O O
. O O
England I-LOC I-LOC
◊ O O
5 O O
. O O
France I-LOC I-LOC
◊ O O
6 O O
. O O
Germany I-LOC I-LOC
◊ O O
7 O O
. O O
Holland I-LOC I-PER
◊ O O
8 O O
. O O
Ireland I-LOC I-LOC
◊ O O
9 O O
. O O
Israel I-LOC I-LOC
◊ O O
10 O O
. O O
Italy I-LOC I-LOC
◊ O O
11 O O
. O O
Poland I-LOC I-LOC
◊ O O
12 O O
. O O
Rumania I-LOC I-LOC
◊ O O
13 O O
. O O
Russia I-LOC I-LOC
◊ O O
14 O O
. O O
Slavonia I-LOC I-LOC
◊ O O
15 O O
. O O
Sweden I-LOC I-LOC
◊ O O
16 O O
. O O
Switzerland I-LOC I-LOC
◊ O O
VIII O I-PER
. O O
General O I-ORG
Histories O I-ORG
of O I-ORG
Hungarian O I-ORG
Literature O I-ORG
◊ O I-ORG
IX O I-ORG
. O I-ORG
Histories O I-ORG
of O I-ORG
and O I-ORG
Treatises O I-ORG
on O I-ORG
Literature O I-ORG
and O I-ORG
Related O I-ORG
Subjects O I-ORG
by O I-ORG
Periods O I-ORG
◊ O I-ORG
A O I-ORG
. O I-ORG
Ancient O I-ORG
Times O I-ORG
and O I-ORG
Middle O I-ORG
Ages O I-ORG
( O O
900-1450 O O
) O O
◊ O O
B O O
. O O
Renaissance O I-ORG
and O I-ORG
Reformation O I-ORG
( O O
1450-1630 O O
) O O
◊ O O
C O O
. O O
Counter-Reformation O O
and O O
Baroque O I-PER
( O O
1630-1772 O O
) O O
◊ O O
D O O
. O O
Literary O O
Revival O O
COMMA O I-ORG
Age O I-ORG
of O I-ORG
Reform O I-ORG
COMMA O I-ORG
And O I-ORG
Romanticism O I-ORG
( O O
1772-1849 O O
) O O
◊ O O
E O O
. O O
Age O I-ORG
of O I-ORG
Realism O I-ORG
and O I-ORG
National O I-ORG
Romanticism O I-ORG
( O O
1849-1890 O O
) O O
◊ O O
F O O
. O O
Age O O
of O O
Modern O I-MISC
Literary O I-MISC
Trends O I-MISC
( O O
1890-1945 O O
) O O
◊ O O
1 O O
. O O
Search O O
For O I-ORG
New O I-ORG
Paths O I-ORG
and O O
The O I-ORG
Progressives O I-ORG
of O I-ORG
DQUOTE O I-ORG
Nyugat O I-ORG
DQUOTE O I-ORG
( O O
1890-1918 O O
) O O
◊ O O
2 O O
. O O
Middle O I-ORG
Class O I-ORG
COMMA O I-ORG
Populist O I-ORG
COMMA O I-ORG
and O I-ORG
Socialist O I-ORG
Literature O I-ORG
( O O
1919-1945 O O
) O O
◊ O O
G O O
. O O
From O O
1945 O O
to O O
The O O
Present O O
◊ O O
X O O
. O O
General O I-ORG
Histories O I-ORG
of O I-ORG
And O I-ORG
Treatises O I-ORG
on O O
Literary O I-ORG
Types O I-ORG
◊ O O
A O O
. O O
Drama O I-ORG
and O O
Theater O O
◊ O O
B O O
. O O
Poetry O O
◊ O O
C O O
. O O
Prose O I-ORG
Fiction O I-ORG
◊ O I-ORG
XI O I-ORG
. O O
General O I-ORG
Histories O I-ORG
of O I-ORG
and O I-ORG
Treatises O I-ORG
on O O
Hungarian O I-MISC
Aesthetics O I-MISC
and O O
Literary O I-ORG
◊ O I-ORG
Criticism O I-ORG
◊ O O
XII O I-ORG
. O O
Miscellaneous O O
◊ O O
A O O
. O O
Folklore O O
and O O
Ethnology O O
◊ O O
B O O
. O O
Humor O O
◊ O O
C O O
. O O
History O O
of O O
Publishing O O
◊ O O
D O O
. O O
Collections O O
of O O
Critical O I-LOC
and O O
Scholarly O I-ORG
Essays O I-ORG
◊ O O
E O O
. O O
Sociological O I-ORG
Treatises O I-ORG
◊ O O
F O O
. O O
Other O O
◊ O O
Part O O
Two O O
: O O
Primary O O
Sources O O
◊ O O
XIII O I-ORG
. O O
Anthologies O I-MISC
And O I-MISC
Series O I-MISC
◊ O O
XIV O O
. O O
Selected O O
Editions O O
of O O
Authors O O
SQUOTE O O
Works O O
◊ O O
Ady I-PER I-PER
Endre I-PER I-PER
( O O
1877-1919 O O
) O O
◊ O O
Amade I-PER I-PER
László I-PER I-PER
( O O
1703-1764 O O
) O O
◊ O O
Ambrus I-PER I-PER
Zoltán I-PER I-PER
( O O
1861-1932 O O
) O O
◊ O O
Apáczai I-PER I-ORG
Csere I-PER I-ORG
János I-PER I-ORG
( O O
1625-1659 O O
) O O
◊ O O
Apor I-PER I-PER
Péter I-PER I-PER
( O O
1676-1752 O O
) O O
◊ O O
Arany I-PER I-PER
János I-PER I-PER
( O O
1817-1882 O O
) O O
◊ O O
Babits I-PER I-PER
Mihály I-PER I-PER
( O O
1883-1941 O O
) O O
◊ O O
Bacsányi I-PER I-PER
János O I-PER
( O O
1763-1845 O O
) O O
◊ O O
Bajza I-PER I-PER
József O I-PER
( O O
1804-1858 O O
) O O
◊ O O
Balassi I-PER I-PER
Bálint I-PER I-PER
( O O
1554-1594 O O
) O O
◊ O O
Baróti I-PER I-PER
Szabó I-PER I-PER
Dávid I-PER I-PER
( O O
1739-1819 O O
) O O
◊ O O
Bél I-PER I-PER
Mátyás I-PER I-PER
( O O
1684-1789 O O
) O O
◊ O O
Berzsenyi I-PER I-PER
Dániel I-PER I-PER
( O O
1776-1836 O O
) O O
◊ O O
Bessenyei I-PER I-PER
György I-PER I-PER
( O O
1747-1811 O O
) O O
◊ O O
Bethlen I-PER I-PER
Miklós I-PER I-PER
( O O
1642-1716 O O
) O O
◊ O O
Bod I-PER I-PER
Péter I-PER I-PER
( O O
1712-1769 O O
) O O
◊ O O
Bornemisza I-PER I-PER
Péter I-PER I-PER
( O O
1535-1585 O O
) O O
◊ O O
Bródy I-PER I-PER
Sándor I-PER I-PER
( O O
1863-1924 O O
) O O
◊ O O
Csokonai I-PER I-PER
Vitéz I-PER I-PER
Mihály I-PER I-PER
( O O
1773-1805 O O
) O O
◊ O O
Dayka I-PER I-PER
Gábor I-PER I-PER
( O O
1769-1796 O O
) O O
◊ O O
Déry I-PER I-PER
Tibor I-PER I-PER
( O O
1894 O O
) O O
] O O
◊ O O
Dsida I-PER I-PER
Jen? I-PER I-PER
( O O
1907-1938 O O
) O O
◊ O O
Dugonics I-PER I-PER
András I-PER I-PER
( O O
1740-1818 O O
) O O
◊ O O
Eötvös I-PER I-PER
József I-PER I-PER
( O O
1813-1871 O O
) O O
◊ O O
Erdélyi I-PER I-PER
János I-PER I-PER
( O O
1814-1868 O O
) O O
◊ O O
Faludi I-PER I-PER
Ferenc I-PER I-PER
( O O
1704-1779 O O
) O O
] O O
◊ O O
Fáy I-PER I-PER
András I-PER I-PER
( O O
1786-1864 O O
) O O
◊ O O
Fazekas I-PER I-PER
Mihály I-PER I-PER
( O O
1766-1828 O O
) O O
◊ O O
Garay I-PER I-PER
János I-PER I-PER
( O O
1812-1853 O O
) O O
◊ O O
Gárdonyi I-PER I-PER
Géza I-PER I-PER
( O O
1863-1922 O O
) O O
◊ O O
Geleji I-PER I-PER
Katona I-PER I-PER
István I-PER I-PER
( O O
1589-1649 O O
) O O
◊ O O
Gelléri I-PER I-PER
Andor I-PER I-PER
Endre I-PER I-PER
( O O
1908-1945 O O
) O O
◊ O O
Gvadányi I-PER I-PER
József I-PER I-PER
( O O
1725-1801 O O
) O O
◊ O O
Gyöngyösi I-PER I-PER
István I-PER I-PER
( O O
1629-1704 O O
) O O
◊ O O
Gyulai I-PER I-PER
Pál I-PER I-PER
( O O
1826-1909 O O
) O O
◊ O O
Heltai I-PER I-PER
Gáspár I-PER I-PER
( O O
C O O
.1520-1574 O O
) O O
◊ O O
Herczeg I-PER I-PER
Ferenc I-PER I-PER
( O O
1863-1954 O O
) O O
◊ O O
Illyés I-PER I-PER
Gyula I-PER I-PER
( O O
1902 O O
) O O
◊ O O
Ilosvai I-PER I-PER
Selymes I-PER I-PER
Péter I-PER I-PER
( O O
C O O
.1548- O O
After O O
1574 O O
[ O O
C O O
.1578 O O
? O O
] O O
) O O
◊ O O
Janus I-PER I-PER
Pannonius I-PER I-PER
( O O
1434-1472 O O
) O O
◊ O O
Jókai I-PER I-PER
Mór O I-PER
( O O
1825-1904 O O
) O O
◊ O O
Jósika I-PER I-PER
Miklós O I-PER
( O O
1794-1865 O O
) O O
◊ O O
József I-PER I-PER
Attila I-PER I-PER
( O O
1905-1937 O O
) O O
◊ O O
Juhász I-PER I-PER
Gyula I-PER I-PER
( O O
1883-1937 O O
) O O
] O O
◊ O O
Kaffka I-PER I-PER
Margit I-PER I-PER
( O O
1880-1918 O O
) O O
◊ O O
Karinthy I-PER I-PER
Frigyes I-PER I-PER
( O O
1888-1938 O O
) O O
◊ O O
Kármán I-PER I-PER
József I-PER I-PER
( O O
1769-1795 O O
) O O
◊ O O
Kassák I-PER I-PER
Lajos I-PER I-PER
( O O
1887 O O
) O O
◊ O O
Katona I-PER I-PER
József I-PER I-PER
( O O
1791-1830 O O
) O O
◊ O O
Kazinczy I-PER I-PER
Ferenc I-PER I-PER
( O O
1759-1831 O O
) O O
◊ O O
Kemény I-PER I-PER
Zsigmond I-PER I-PER
( O O
1814-1875 O O
) O O
◊ O O
Kisfaludy I-PER I-PER
Károly I-PER I-PER
( O O
1788-1830 O O
) O O
◊ O O
Kisfaludy I-PER I-PER
Sándor I-PER I-PER
( O O
1772-1844 O O
) O O
◊ O O
Kiss I-PER I-PER
József I-PER I-PER
( O O
1843-1921 O O
) O O
◊ O O
Kölcsey I-PER I-PER
Ferenc I-PER I-PER
( O O
1790-1838 O O
) O O
◊ O O
Komjáthy I-PER I-PER
Jen? I-PER I-PER
( O O
1858-1895 O O
) O O
◊ O O
Kossuth I-PER I-PER
Lajos I-PER I-PER
( O O
1802-1894 O O
) O O
◊ O O
Kosztolányi I-PER I-PER
Dezs? I-PER I-PER
( O O
1885-1936 O O
) O O
◊ O O
Krúdy I-PER I-PER
Gyula I-PER I-PER
( O O
1878-1933 O O
) O O
◊ O O
Madách I-PER I-PER
Imre I-PER I-PER
( O O
1823-1864 O O
) O O
◊ O O
Magyari I-PER I-PER
István I-PER I-PER
( O O
Before O O
1576 O O
[ O O
155 O O
? O O
] O O
-After O O
1604 O O
) O O
◊ O O
Márai I-PER I-PER
Sándor I-PER I-PER
( O O
1900 O O
) O O
◊ O O
Melius I-PER I-PER
Péter I-PER I-PER
( O O
C O O
.1536-1572 O O
) O O
◊ O O
Mikes I-PER I-PER
Kelemen I-PER I-PER
( O O
1690-1761 O O
) O O
◊ O O
Mikszáth I-PER I-PER
Kálmán I-PER I-PER
( O O
1847-1910 O O
) O O
◊ O O
Misztótfalusi I-PER I-PER
Kis I-PER I-PER
Miklós I-PER I-PER
( O O
1650-1702 O O
) O O
◊ O O
Molnár I-PER I-PER
Ferenc I-PER I-PER
( O O
1878-1952 O O
) O O
◊ O O
Móricz I-PER I-PER
Zsigmond I-PER I-PER
( O O
1879-1942 O O
) O O
◊ O O
Nagy I-PER I-PER
Lajos I-PER I-PER
( O O
1883-1954 O O
) O O
◊ O O
Németh I-PER I-PER
László I-PER I-PER
( O O
1901 O O
) O O
◊ O O
Nyír? I-PER I-PER
József I-PER I-PER
( O O
1889-1955 O O
) O O
◊ O O
Orczy I-PER I-PER
L?rincz I-PER I-PER
( O O
1718-1789 O O
) O O
◊ O O
Pázmány I-PER I-PER
Péter I-PER I-PER
( O O
1570-1637 O O
) O O
◊ O O
Péterfy I-PER I-PER
Jen? I-PER I-PER
( O O
1850-1899 O O
) O O
◊ O O
Pet?fi I-PER I-PER
Sándor I-PER I-PER
( O O
1823-1849 O O
) O O
◊ O O
Radnóti I-PER I-PER
Miklós I-PER I-PER
( O O
1904-1945 O O
) O O
◊ O O
II O O
. O O
Rákóczi I-PER I-PER
Ferenc I-PER I-PER
( O O
1676-1735 O O
) O O
◊ O O
Reviczky I-PER I-PER
Gyula I-PER I-PER
( O O
1855-1889 O O
) O O
◊ O O
Riedl I-PER I-PER
Frigyes I-PER I-PER
( O O
1856-1921 O O
) O O
◊ O O
Rimay I-PER I-PER
János I-PER I-PER
( O O
1573-1631 O O
) O O
◊ O O
Sárközi I-PER I-PER
György I-PER I-PER
( O O
1899-1945 O O
) O O
◊ O O
Sárosi I-PER I-PER
Gyula I-PER I-PER
( O O
1816-1861 O O
) O O
◊ O O
Szabó I-PER I-PER
Dezs? I-PER I-PER
( O O
1879-1945 O O
) O O
◊ O O
Szabó I-PER I-PER
L?rinc I-PER I-PER
( O O
1900-1957 O O
) O O
◊ O O
Szabó I-PER I-PER
Pál I-PER I-PER
( O O
1893 O O
) O O
◊ O O
Széchenyi I-PER I-PER
István I-PER I-PER
Gróf I-PER I-PER
( O O
1791-1860 O O
) O O
◊ O O
Szerb I-PER I-PER
Antal I-PER I-PER
( O O
1901-1945 O O
) O O
◊ O O
Szigligeti I-PER I-PER
Ede I-PER I-PER
( O O
1814-1878 O O
) O O
◊ O O
Tamási I-PER I-PER
Áron I-PER I-PER
( O O
1897 O O
) O O
◊ O O
Tinódi I-PER I-PER
Sebestyén I-PER I-PER
( O O
C O O
.1510-1556 O O
) O O
◊ O O
Toldy I-PER I-PER
Ferenc I-PER I-PER
( O O
1805-1875 O O
) O O
◊ O O
Tolnai I-PER I-PER
Lajos I-PER I-PER
( O O
1837-1902 O O
) O O
◊ O O
Tompa I-PER I-PER
Mihály I-PER I-PER
( O O
1817-1868 O O
) O O
◊ O O
Tóth I-PER I-PER
Árpád I-PER I-PER
( O O
1886-1928 O O
) O O
◊ O O
Vajda I-PER I-PER
János I-PER I-PER
( O O
1827-1897 O O
) O O
◊ O O
Vajda I-PER I-PER
Péter I-PER I-PER
( O O
1808-1846 O O
) O O
◊ O O
Vas I-PER I-PER
Gereben I-PER I-PER
( O O
1823-1868 O O
) O O
◊ O O
Veres I-PER I-PER
Péter I-PER I-PER
( O O
1897 O O
) O O
◊ O O
Virág I-PER I-PER
Benedek I-PER I-PER
( O O
1754-1830 O O
) O O
◊ O O
Vörösmarty I-PER I-PER
Mihály I-PER I-PER
( O O
1800-1855 O O
) O O
◊ O O
Zrínyi I-PER I-PER
Miklós I-PER I-PER
( O O
1620-1664 O O
) O O
◊ O O
Appendixes O O
◊ O O
Appendix O O
A O O
◊ O O
Scholarly O O
and O O
Literary O I-ORG
Periodicals O I-ORG
◊ O O
Appendix O O
B O O
◊ O O
Hungarian-English O O
COMMA O O
English-Hungarian O I-MISC
Dictionaries O I-MISC
◊ O O
Appendix O O
C O O
◊ O O
Directory O I-ORG
of O I-ORG
Libraries O I-ORG
◊ O O
A O O
. O O
U O O
.S O O
. O O
Libraries O I-ORG
◊ O O
B O O
. O O
European O I-MISC
Libraries O I-MISC
javított O O
változat O O
K?rösi I-PER I-ORG
Magdolna I-PER I-ORG
Szalay I-PER I-ORG
Istvánné I-PER I-ORG
Vámos I-PER I-ORG
Istvánné I-PER I-ORG
Drótos I-PER I-ORG
László I-PER I-ORG
Tapolcai I-PER I-ORG
Ágnes I-PER I-ORG
Góczán I-PER O
Andrea I-PER I-PER
Notulae O I-PER
ad O O
plantas O O
asiaticas O O
. O O
Cryptogamous O O
plants O O
/ O O
by O O
the O O
late O O
William I-PER I-PER
Griffith I-PER I-PER
COMMA O O
. O O
. O O
. O O
; O O
arranged O O
by O O
John I-PER I-PER
M O I-PER
SQUOTEClelland I-PER I-PER
COMMA O O
. O O
. O O
. O O
Griffith I-PER I-PER
COMMA O O
Mac I-PER I-PER
Clelland I-PER I-PER
COMMA O O
. O O
Éditeur O O
scientifique O O
Bishop O I-ORG
SQUOTEs I-ORG I-ORG
College I-ORG I-ORG
press I-ORG O
( O O
Calcutta I-LOC I-LOC
) O O
Plantes O I-ORG
-- O O
Asie I-LOC I-PER
St I-LOC I-PER
. I-LOC O
Louis O I-MISC
SQUOTE I-LOC O
isle I-LOC O
COMMA O I-ORG
or O O
Texiania I-LOC O
; O O
with O O
additional O O
observations O O
made O O
in O O
the O O
United I-LOC I-LOC
States I-LOC I-LOC
and O O
in O O
Canada I-LOC I-LOC
Hooton I-PER I-LOC
COMMA O I-LOC
St I-LOC O
. I-LOC O
Louis O O
` I-LOC O
Isle I-LOC O
COMMA O O
or O O
Texiana I-LOC I-LOC
; O O
Glimpes O I-PER
obtained O O
in O O
the O O
United I-LOC I-LOC
States I-LOC I-LOC
and O O
Canada I-LOC I-LOC
; O O
London I-LOC I-LOC
: O O
Simmonds I-ORG I-PER
and I-ORG O
Ward I-ORG I-PER
Adventures O I-PER
of O O
the O O
first O O
settlers O O
on O O
the O O
Oregon I-LOC I-LOC
or O O
Columbia I-LOC I-LOC
River I-LOC I-LOC
Ross I-PER I-LOC
COMMA O I-LOC
Introductory O O
remarks O O
- O O
John I-PER I-PER
Jacob I-PER I-PER
Astor I-PER I-PER
- O O
Grasping O O
wiews O O
- O O
Early O O
traders O O
of O O
Canada I-LOC I-LOC
- O O
The O O
Hudson O I-ORG
SQUOTEs I-ORG I-ORG
Bay I-ORG I-ORG
Company I-ORG I-ORG
- O O
American O I-MISC
fur O O
companies O O
- O O
Astor O I-ORG
SQUOTEs O I-ORG
policy O O
- O O
Russian O I-MISC
settlements O O
- O O
Coasting O O
vessels O O
- O O
The I-ORG O
Pacific I-ORG I-ORG
Fur I-ORG I-ORG
Company I-ORG I-ORG
- O O
Flattering O O
resul O O
; O O
The O O
Tonquin O I-LOC
sails O O
- O O
Quarrels O O
on O O
board O O
- O O
The O O
captain O O
SQUOTEs O O
character O O
- O O
Accommodations O O
- O O
A O O
sudden O O
squall O O
- O O
Flying O O
fish O O
- O O
The O O
captain O O
SQUOTEs O O
harshness O O
- O O
Cape I-LOC I-ORG
de I-LOC I-ORG
Verd I-LOC I-ORG
Islands O I-ORG
- O O
Alarm O O
of O O
fire O O
- O O
A O O
suspicious O O
sail O O
- O O
Crossing O O
the O O
Line O O
- O O
Springing O O
a O O
leak O O
; O O
Karakakooa I-LOC I-LOC
Bay I-LOC I-LOC
- O O
The O O
sailors O O
desert O O
- O O
The O O
captain O O
SQUOTEs O O
conduct O O
- O O
Productions O I-ORG
of O I-ORG
Owhyhee I-LOC I-ORG
- O O
Tocaigh I-LOC O
Bay I-LOC O
- O O
Governor O O
Young O O
- O O
Royal O O
proclamation O O
- O O
Woahoo O O
- O O
Ourourah O O
COMMA O O
the O O
residence O O
of O O
Tammeatameah I-LOC O
- O O
Harbour O I-ORG
fees O O
- O O
Excursion O I-ORG
on O O
shore O O
- O O
The O O
Queen O O
SQUOTEs O O
; O O
Departure O O
from O O
