"morality"	"globalization"	","	"and"	"of"	"economics"	"as"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"9.638"	"10.233"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"8"	"13"	"1"	"3"	"2"	"9"	"2"	"-2.485"\t"TITLE"\t"O"
"of"	","	"and"	"morality"	"economics"	"as"	"a"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10.233"	"0"	"2.459"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"8"	"9"	"2"	"1"	"-2.485"\t"TITLE"\t"O"
"economics"	"and"	"morality"	"of"	"as"	"a"	"social"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.459"	"10.233"	"3.939"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"9"	"3"	"8"	"2"	"2"	"1"	"6"	"-2.485"\t"TITLE"\t"O"
"as"	"morality"	"of"	"economics"	"a"	"social"	"science"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.239"	"3.939"	"2.459"	"6.830"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"8"	"2"	"9"	"1"	"6"	"7"	"-2.485"\t"TITLE"\t"O"
"a"	"of"	"economics"	"as"	"social"	"science"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0.239"	"0"	"0"	"6.830"	"3.939"	"4.604"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"9"	"2"	"6"	"7"	"1"	"-2.485"\t"TITLE"\t"O"
"social"	"economics"	"as"	"a"	"science"	"_"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.239"	"0"	"4.604"	"6.830"	"4.086"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"6"	"9"	"2"	"1"	"7"	"1"	"1"	"-2.485"\t"TITLE"\t"O"
"science"	"as"	"a"	"social"	"_"	"_"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4.086"	"4.604"	"0.148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"7"	"2"	"1"	"6"	"1"	"1"	"1"	"-2.485"\t"TITLE"\t"O"
"Malović"	"_"	"_"	"_"	"Marko"	"_"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"7"	"1"	"1"	"1"	"13"	"1"	"1"	"0.693"\t"CREATOR"\t"B-PER"
"Marko"	"_"	"_"	"Malović"	"_"	"_"	"_"	"3.611"	"0"	"0"	"2.896"	"0"	"0"	"0"	"0"	"0"	"0.712"	"0"	"0.148"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"5"	"1"	"1"	"7"	"1"	"1"	"1"	"0.693"\t"CREATOR"\t"I-PER"
"["	"_"	"_"	"_"	"Letter"	"from"	"John"	"0"	"0"	"0"	"0"	"0"	"1.278"	"0"	"0"	"0"	"0.148"	"0.148"	"1.797"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"6"	"4"	"12"	"-0.724"\t"TITLE"\t"O"
"Letter"	"_"	"_"	"["	"from"	"John"	"O"	"0"	"0"	"0"	"1.278"	"0"	"0"	"0"	"0"	"0"	"1.797"	"0.148"	"4.331"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"6"	"1"	"1"	"1"	"4"	"12"	"1"	"-0.724"\t"TITLE"\t"O"
"from"	"_"	"["	"Letter"	"John"	"O"	"'Donovan"	"0"	"0"	"0"	"0"	"1.278"	"0"	"0"	"0"	"0"	"4.331"	"1.797"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"4"	"1"	"1"	"6"	"12"	"1"	"16"	"-0.724"\t"TITLE"\t"O"
"John"	"["	"Letter"	"from"	"O"	"'Donovan"	"("	"8.708"	"0"	"0"	"5.426"	"0"	"0"	"0"	"0"	"0"	"5.568"	"4.331"	"3.223"	"0.000"	"0"	"0.000"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"4"	"1"	"6"	"4"	"1"	"16"	"1"	"-0.724"\t"TITLE"\t"B-PER"
"O"	"Letter"	"from"	"John"	"'Donovan"	"("	"8"	"0"	"8.708"	"0"	"0"	"5.426"	"0"	"0"	"0"	"0"	"3.223"	"5.568"	"0"	"0.000"	"0.000"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"6"	"4"	"4"	"16"	"1"	"1"	"-0.724"\t"TITLE"\t"O"
"'Donovan"	"from"	"John"	"O"	"("	"8"	"Newcomen"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3.223"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"8"	"4"	"4"	"1"	"1"	"1"	"8"	"-0.724"\t"TITLE"\t"I-PER"
"("	"John"	"O"	"'Donovan"	"8"	"Newcomen"	"Place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"4"	"1"	"8"	"1"	"8"	"5"	"-0.724"\t"TITLE"\t"O"
"8"	"O"	"'Donovan"	"("	"Newcomen"	"Place"	","	"0"	"0"	"0.0334757037873312"	"0"	"0"	"0.372"	"0"	"0"	"0"	"0"	"0"	"0.391"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"8"	"1"	"8"	"5"	"1"	"-0.724"\t"TITLE"\t"O"
"Newcomen"	"'Donovan"	"("	"8"	"Place"	","	"North"	"0.033"	"0"	"0.033"	"0.372"	"0"	"3.454"	"0"	"0"	"0"	"0.391"	"0"	"3.239"	"0.000"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"8"	"8"	"1"	"1"	"5"	"1"	"13"	"-0.724"\t"TITLE"\t"O"
"Place"	"("	"8"	"Newcomen"	","	"North"	"Strand"	"0.033"	"0.033"	"0.033"	"3.454"	"0.372"	"0"	"0"	"0"	"0"	"3.239"	"0.391"	"2.112"	"0.000"	"0.000"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"5"	"1"	"1"	"8"	"1"	"13"	"14"	"-0.724"\t"TITLE"\t"O"
","	"8"	"Newcomen"	"Place"	"North"	"Strand"	","	"0.033"	"0.033"	"0.033"	"0"	"3.454"	"0"	"0"	"0"	"0"	"2.112"	"3.239"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"8"	"5"	"13"	"14"	"1"	"-0.724"\t"TITLE"\t"O"
"North"	"Newcomen"	"Place"	","	"Strand"	","	"Dublin"	"1.528"	"0.033"	"0.033"	"4.595"	"0"	"0"	"0"	"0"	"0"	"6.784"	"2.112"	"0"	"0.000"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"5"	"8"	"5"	"1"	"14"	"1"	"14"	"-0.724"\t"TITLE"\t"B-LOC"
"Strand"	"Place"	","	"North"	","	"Dublin"	")"	"1.820"	"1.528"	"0.033"	"4.751"	"4.595"	"0"	"0"	"0"	"0"	"2.092"	"6.784"	"2.112"	"0.800"	"0.000"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"6"	"5"	"1"	"5"	"1"	"14"	"1"	"-0.724"\t"TITLE"\t"I-LOC"
","	","	"North"	"Strand"	"Dublin"	")"	"to"	"0.033"	"1.820"	"0.033"	"0"	"4.751"	"0"	"0"	"0"	"0"	"2.112"	"2.092"	"0"	"0"	"0.800"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"5"	"6"	"14"	"1"	"2"	"-0.724"\t"TITLE"\t"O"
"Dublin"	"North"	"Strand"	","	")"	"to"	"William"	"0.157"	"0.033"	"0.033"	"1.988"	"0"	"0"	"0"	"0"	"0"	"3.273"	"2.112"	"0"	"0.800"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"6"	"5"	"6"	"1"	"1"	"2"	"15"	"-0.724"\t"TITLE"\t"B-LOC"
")"	"Strand"	","	"Dublin"	"to"	"William"	"Reeves"	"0.033"	"0.157"	"0.033"	"0"	"1.988"	"0"	"0"	"0"	"0"	"0"	"3.273"	"6.541"	"0"	"0.800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"6"	"1"	"6"	"2"	"15"	"14"	"-0.724"\t"TITLE"\t"O"
"to"	","	"Dublin"	")"	"William"	"Reeves"	"("	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"6.541"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"6"	"1"	"15"	"14"	"1"	"-0.724"\t"TITLE"\t"O"
"William"	"Dublin"	")"	"to"	"Reeves"	"("	"11"	"8.203"	"0.033"	"0.033"	"3.279"	"0"	"0"	"0"	"0"	"0"	"4.672"	"6.541"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"7"	"6"	"1"	"2"	"14"	"1"	"2"	"-0.724"\t"TITLE"\t"B-PER"
"Reeves"	")"	"to"	"William"	"("	"11"	"Panton"	"1.626"	"8.203"	"0.033"	"4.790"	"3.279"	"0"	"0"	"0"	"0"	"1.354"	"4.672"	"0"	"0.000"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"6"	"1"	"2"	"7"	"1"	"2"	"6"	"-0.724"\t"TITLE"\t"I-PER"
"("	"to"	"William"	"Reeves"	"11"	"Panton"	"Square"	"0.033"	"1.626"	"0.033"	"0"	"4.790"	"0"	"0"	"0"	"0"	"0"	"1.354"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"7"	"6"	"2"	"6"	"6"	"-0.724"\t"TITLE"\t"O"
"11"	"William"	"Reeves"	"("	"Panton"	"Square"	","	"0.033"	"0.033"	"0.033"	"0"	"0"	"2.209"	"0"	"0"	"0"	"0"	"0"	"0.444"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"7"	"6"	"1"	"6"	"6"	"1"	"-0.724"\t"TITLE"\t"O"
"Panton"	"Reeves"	"("	"11"	"Square"	","	"Haymarket"	"0.033"	"0.033"	"0.033"	"2.209"	"0"	"0.806"	"0"	"0"	"0"	"0.444"	"0"	"3.303"	"0.000"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"6"	"6"	"1"	"2"	"6"	"1"	"17"	"-0.724"\t"TITLE"\t"O"
"Square"	"("	"11"	"Panton"	","	"Haymarket"	","	"0.033"	"0.033"	"0.033"	"0.806"	"2.209"	"0"	"0"	"0"	"0"	"3.303"	"0.444"	"2.112"	"0.000"	"0.000"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"6"	"1"	"2"	"6"	"1"	"17"	"1"	"-0.724"\t"TITLE"\t"O"
","	"11"	"Panton"	"Square"	"Haymarket"	","	"London"	"0.033"	"0.033"	"0.033"	"0"	"0.806"	"0"	"0"	"0"	"0"	"2.112"	"3.303"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"6"	"6"	"17"	"1"	"14"	"-0.724"\t"TITLE"\t"O"
"Haymarket"	"Panton"	"Square"	","	","	"London"	")"	"0"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"0.823"	"2.112"	"2.112"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"9"	"6"	"6"	"1"	"1"	"14"	"1"	"-0.724"\t"TITLE"\t"B-LOC"
","	"Square"	","	"Haymarket"	"London"	")"	","	"0.033"	"0"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"2.112"	"0.823"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"6"	"1"	"9"	"14"	"1"	"1"	"-0.724"\t"TITLE"\t"O"
"London"	","	"Haymarket"	","	")"	","	"discussing"	"1.113"	"0.033"	"0.033"	"4.216"	"0"	"0"	"0"	"0"	"0"	"5.509"	"2.112"	"0"	"0.800"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"6"	"1"	"9"	"1"	"1"	"1"	"10"	"-0.724"\t"TITLE"\t"B-LOC"
")"	"Haymarket"	","	"London"	","	"discussing"	"the"	"0.033"	"1.113"	"0.033"	"0"	"4.216"	"0"	"0"	"0"	"0"	"0"	"5.509"	"2.112"	"0"	"0.800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"9"	"1"	"6"	"1"	"10"	"3"	"-0.724"\t"TITLE"\t"O"
","	","	"London"	")"	"discussing"	"the"	"state"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"2.112"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"6"	"1"	"10"	"3"	"5"	"-0.724"\t"TITLE"\t"O"
"discussing"	"London"	")"	","	"the"	"state"	"of"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.112"	"8.687"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"10"	"6"	"1"	"1"	"3"	"5"	"2"	"-0.724"\t"TITLE"\t"O"
"the"	")"	","	"discussing"	"state"	"of"	"Irish"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"8.687"	"0"	"2.575"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"1"	"10"	"5"	"2"	"5"	"-0.724"\t"TITLE"\t"O"
"state"	","	"discussing"	"the"	"of"	"Irish"	"manuscripts"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"2.575"	"8.687"	"10.233"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"1"	"10"	"3"	"2"	"5"	"11"	"-0.724"\t"TITLE"\t"O"
"of"	"discussing"	"the"	"state"	"Irish"	"manuscripts"	"in"	"0.033"	"0.033"	"0.033"	"0"	"0"	"2.871"	"0"	"0"	"0"	"10.233"	"2.575"	"4.550"	"0"	"0"	"0.000"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"10"	"3"	"5"	"5"	"11"	"2"	"-0.724"\t"TITLE"\t"O"
"Irish"	"the"	"state"	"of"	"manuscripts"	"in"	"a"	"0.033"	"0.033"	"0.033"	"2.871"	"0"	"0"	"0"	"0"	"0"	"4.550"	"10.233"	"0.823"	"0.000"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"3"	"5"	"2"	"11"	"2"	"1"	"-0.724"\t"TITLE"\t"O"
"manuscripts"	"state"	"of"	"Irish"	"in"	"a"	"number"	"0.033"	"0.033"	"0.033"	"0"	"2.871"	"0"	"0"	"0"	"0.003"	"0.823"	"4.550"	"8.333"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"11"	"5"	"2"	"5"	"2"	"1"	"6"	"-0.724"\t"TITLE"\t"O"
"in"	"of"	"Irish"	"manuscripts"	"a"	"number"	"of"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0.003"	"0"	"0.239"	"8.333"	"0.823"	"6.830"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"5"	"11"	"1"	"6"	"2"	"-0.724"\t"TITLE"\t"O"
"a"	"Irish"	"manuscripts"	"in"	"number"	"of"	"British"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0.239"	"0.003"	"0"	"6.830"	"8.333"	"0.391"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"5"	"11"	"2"	"6"	"2"	"7"	"-0.724"\t"TITLE"\t"O"
"number"	"manuscripts"	"in"	"a"	"of"	"British"	"archives"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0.239"	"0"	"0.391"	"6.830"	"10.233"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"11"	"2"	"1"	"2"	"7"	"8"	"-0.724"\t"TITLE"\t"O"
"of"	"in"	"a"	"number"	"British"	"archives"	"and"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"10.233"	"0.391"	"6.580"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"6"	"7"	"8"	"3"	"-0.724"\t"TITLE"\t"O"
"British"	"a"	"number"	"of"	"archives"	"and"	"their"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"6.580"	"10.233"	"3.123"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"1"	"6"	"2"	"8"	"3"	"5"	"-0.724"\t"TITLE"\t"O"
"archives"	"number"	"of"	"British"	"and"	"their"	"interpretation"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"3.123"	"6.580"	"9.638"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"6"	"2"	"7"	"3"	"5"	"14"	"-0.724"\t"TITLE"\t"O"
