"Multicore","Programming Paradigms for Processors _ _","0","0","0","0","0","0","0","0","0","0.195","8.527","1.911","0.000","0","0.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","9","11","9","3","10","1","1","-0.693","TITLE","O"
"Processors","Paradigms for Multicore _ _ _","0","0","0","0","0","0","0","0","0","1.911","0.195","0","0.000","0.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","1","10","9","3","9","1","1","1","-0.693","TITLE","O"
"Mag","_ _ _ . Markus Höckner","0.660","0","0","0.940","0","0","0","0","0","0.444","0","0","0.000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","0","1","0","3","1","1","1","1","14","15","-0.981","CREATOR","O"
".","_ _ Mag Markus Höckner _","0","0.660","0","0","0.940","0","0","0","0","0","0.444","0","0","0.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","1","1","1","3","14","15","1","-0.981","CREATOR","O"
"Markus","_ Mag . Höckner _ _","5.998","0","0","3.866","0","0","0","0","0","2.343","0","0","0.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","1","0","0","6","1","3","1","15","1","1","-0.981","CREATOR","I-PER"
"Höckner","Mag . Markus _ _ _","0","5.998","0","0","3.866","0","0","0","0","0","2.343","0","0","0.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","1","0","1","7","3","1","6","1","1","1","-0.981","CREATOR","I-PER"
"Multicore","_ _ _ Programming Paradigms _","0","0","0","0","0","0","0","0","0","0.195","0","4.012","0.000","0","0.000","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","1","0","9","1","1","1","11","9","1","-0.847","SUBJECT","O"
"Programming","_ _ Multicore Paradigms _ _","0","0","0","0","0","0","0","0","0","4.012","0.195","1.238","0.000","0.000","0.000","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","1","0","0","11","1","1","9","9","1","1","-0.847","SUBJECT","O"
"Paradigms","_ Multicore Programming _ _ _","0","0","0","0","0","0","0","0","0","1.238","4.012","0","0.000","0.000","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","1","9","1","9","11","1","1","1","-0.847","SUBJECT","O"
"Programming","_ _ _ Paradigms for Multicore","0","0","0","0","0","0","0","0","0","4.012","0","1.238","0.000","0","0.000","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","11","1","1","1","9","3","9","-0.693","SUBJECT","O"
"Paradigms","_ _ Programming for Multicore Processors","0","0","0","0","0","0","0","0","0","1.238","4.012","8.527","0.000","0.000","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","9","1","1","11","3","9","10","-0.693","SUBJECT","O"
"for","_ Programming Paradigms Multicore Processors _","0","0","0","0","0","0","0","0","0","8.527","1.238","0.195","0","0.000","0.000","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","3","1","11","9","9","10","1","-0.693","SUBJECT","O"
"Multicore","Programming Paradigms for Processors _ _","0","0","0","0","0","0","0","0","0","0.195","8.527","1.911","0.000","0","0.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","9","11","9","3","10","1","1","-0.693","SUBJECT","O"
"Processors","Paradigms for Multicore _ _ _","0","0","0","0","0","0","0","0","0","1.911","0.195","0","0.000","0.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","1","10","9","3","9","1","1","1","-0.693","SUBJECT","O"
"Programming","_ _ _ models and paradigms","0","0","0","0","0","0","0","0","0","4.012","0","1.388","0.000","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","11","1","1","1","6","3","9","-1.946","DESC","O"
"models","_ _ Programming and paradigms for","0","0","0","0","0","0","0","0","0","1.388","4.012","9.520","0","0.000","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","6","1","1","11","3","9","3","-1.946","DESC","O"
"and","_ Programming models paradigms for multicore","0","0","0","0","0","0","0","0","0","9.520","1.388","0.195","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","1","11","6","9","3","9","-1.946","DESC","O"
"paradigms","Programming models and for multicore procesors","0","0","0","0","0","0","0","0","0","0.195","9.520","8.527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","11","6","3","3","9","9","-1.946","DESC","O"
"for","models and paradigms multicore procesors (","0","0","0","0","0","0","0","0","0","8.527","0.195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","3","9","9","9","1","-1.946","DESC","O"
"multicore","and paradigms for procesors ( e","0","0","0","0","0","0","0","0","0","0","8.527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","3","9","3","9","1","1","-1.946","DESC","O"
"procesors","paradigms for multicore ( e .g","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","9","9","3","9","1","1","2","-1.946","DESC","O"
"(","for multicore procesors e .g .","0","0","0","0","0","0","0","0","0","0","0","7.454","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","3","9","9","1","2","1","-1.946","DESC","O"
"e","multicore procesors ( .g . :","0","0","0","0","0","0","0","0","0","7.454","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","9","9","1","2","1","1","-1.946","DESC","O"
".g","procesors ( e . : Cell","0","0","0","0","0","0","0","0","0","0","7.454","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","2","9","1","1","1","1","4","-1.946","DESC","O"
".","( e .g : Cell B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","1","1","2","1","4","1","-1.946","DESC","O"
":","e .g . Cell B .E","0","0","0.029","0","0","1.289","0","0","0","0","0","4.272","0","0","0.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","1","2","1","4","1","2","-1.946","DESC","O"
"Cell",".g . : B .E .","0.029","0","0","1.289","0","0","0","0","0","4.272","0","3.740","0.000","0","0.000","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","1","0","0","4","2","1","1","1","2","1","-1.946","DESC","O"
"B",". : Cell .E . )","0","0.029","0","0","1.289","0","0","0","0","3.740","4.272","0","0.000","0.000","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","1","0","0","1","1","1","4","2","1","1","-1.946","DESC","O"
".E",": Cell B . ) _","0","0","0","0","0","0","0","0","0","0","3.740","0","0","0.000","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","0","2","1","4","1","1","1","1","-1.946","DESC","O"
".","Cell B .E ) _ _","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0","0","1","4","1","2","1","1","1","-1.946","DESC","O"
")","B .E . _ _ _","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","2","1","1","1","1","-1.946","DESC","O"
"[","_ _ _ Invitation of Miss","0","0","0","0","0","0","0","0","0","0","0","0.687","0","0","0.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","1","0","1","1","1","1","10","2","4","0.095","TITLE","O"
"Invitation","_ _ [ of Miss Ellen","0","0","0","0","0","0","0","0","0","0.687","0","9.927","0.000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","10","1","1","1","2","4","13","0.095","TITLE","O"
"of","_ [ Invitation Miss Ellen Power","0","0","2.647","0","0","0.774","0","0","0","9.927","0.687","2.075","0","0.000","0.000","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","2","1","1","10","4","13","13","0.095","TITLE","O"
"Miss","[ Invitation of Ellen Power to","2.647","0","0","0.774","0","0","0","0","0","2.075","9.927","0","0.000","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","4","1","10","2","13","13","2","0.095","TITLE","O"
"Ellen","Invitation of Miss Power to a","5.849","2.647","0","2.207","0.774","0","0","0","0","1.399","2.075","0","0.000","0.000","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","5","10","2","4","13","2","1","0.095","TITLE","I-PER"
"Power","of Miss Ellen to a Solemn","1.169","5.849","0","4.585","2.207","0","0","0","0","5.346","1.399","6.628","0.000","0.000","0","0","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","5","2","4","5","2","1","6","0.095","TITLE","I-PER"
"to","Miss Ellen Power a Solemn Votive","0","1.169","0","0","4.585","0","0","0","0.213","6.628","5.346","6.947","0","0.000","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","2","4","5","5","1","6","6","0.095","TITLE","O"
"a","Ellen Power to Solemn Votive Mass","0","0","0","0","0","0","0.213","0","0","6.947","6.628","0","0","0","0.000","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","5","5","2","6","6","4","0.095","TITLE","O"
"Solemn","Power to a Votive Mass at","0","0","0","0","0","0","0","0.213","0","0","6.947","0.159","0.000","0","0.000","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","6","5","2","1","6","4","2","0.095","TITLE","O"
"Votive","to a Solemn Mass at St","0","0","0.300","0","0","2.486","0","0","0","0.159","0","4.050","0.000","0.000","0.000","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","6","2","1","6","4","2","10","0.095","TITLE","O"
"Mass","a Solemn Votive at St .","0.300","0","0","2.486","0","0","0","0","0","4.050","0.159","5.716","0.000","0.000","0","0","0","0","0","1","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","4","1","6","6","2","10","9","0.095","TITLE","O"
"at","Solemn Votive Mass St . Andrew","0","0.300","0","0","2.486","0","0","0","0","5.716","4.050","0","0","0.000","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","2","6","6","4","10","9","14","0.095","TITLE","O"
"St","Votive Mass at . Andrew SQUOTE","1.424","0","0","0.178","0","0","0","0","0","2.887","5.716","0","0.000","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","2","6","4","2","9","14","6","0.095","TITLE","I-LOC"
".","Mass at St Andrew SQUOTE s","0","1.424","0","0","0.178","0","0","0","0","0","2.887","0","0","0.000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","1","4","2","2","14","6","1","0.095","TITLE","I-LOC"
"Andrew","at St . SQUOTE s COMMA","6.597","0","0","4.037","0","0","0","0","0","2.631","0","0","0.000","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","0","0","6","2","2","1","6","1","5","0.095","TITLE","I-LOC"
"SQUOTE","St . Andrew s COMMA Westland","0","6.597","0","0","4.037","0","0","0","0","0","2.631","4.119","0","0.000","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","1","0","0","6","2","1","6","1","5","8","0.095","TITLE","O"
"s",". Andrew SQUOTE COMMA Westland Row","0","0","0","0","0","0","0","0","0","4.119","0","0.229","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","1","1","0","0","0","1","1","6","6","5","8","3","0.095","TITLE","O"
"COMMA","Andrew SQUOTE s Westland Row for","0","0","0.136","0","0","1.753","0","0","0","0.229","4.119","0.883","0","0","0.000","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0","0","0","0","0","5","6","6","1","8","3","3","0.095","TITLE","O"
"Westland","SQUOTE s COMMA Row for University","0.136","0","0.256","1.753","0","2.461","0","0","0","0.883","0.229","1.213","0.000","0","0.000","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","8","6","1","5","3","3","18","0.095","TITLE","O"
"Row","s COMMA Westland for University College","0.256","0.136","0","2.461","1.753","0","0","0","0","1.213","0.883","8.527","0.000","0.000","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","3","1","5","8","3","18","15","0.095","TITLE","O"
"for","COMMA Westland Row University College COMMA","0","0.256","0","0","2.461","0","0","0","0","8.527","1.213","0","0","0.000","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","3","5","8","3","18","15","5","0.095","TITLE","O"
"University","Westland Row for College COMMA Dublin","0","0","0","0","0","0","0","0","0","7.831","8.527","0","0.000","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","1","0","0","10","8","3","3","15","5","14","0.095","TITLE","I-ORG"
"College","Row for University COMMA Dublin Centenary","0","0","0","0.093","0","0","0","0","0","6.773","7.831","0.229","0.000","0.000","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","0","0","0","7","3","3","10","5","14","9","0.095","TITLE","I-ORG"
"COMMA","for University College Dublin Centenary Celebrations","0","0","0","0","0.093","0","0","0","0","0.229","6.773","0","0","0.000","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","5","3","10","7","14","9","12","0.095","TITLE","O"
"Dublin","University College COMMA Centenary Celebrations COMMA","0.136","0","0","1.865","0","0","0","0","0","3.822","0.229","3.720","0.800","0","0.000","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","0","0","1","0","0","0","0","6","10","7","5","9","12","5","0.095","TITLE","I-LOC"
"Centenary","College COMMA Dublin Celebrations COMMA from","0","0.136","0","0","1.865","0","0","0","0","3.720","3.822","1.917","0.000","0.800","0.000","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","0","1","0","0","9","7","5","6","12","5","4","0.095","TITLE","O"
"Celebrations","COMMA Dublin Centenary COMMA from the","0","0","0","0","0","0","0","0","0","1.917","3.720","0.229","0.000","0.000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","0","0","12","5","6","9","5","4","3","0.095","TITLE","O"
"COMMA","Dublin Centenary Celebrations from the Archbishop","0","0","0","0","0","0","0","0","0","0.229","1.917","4.962","0","0.000","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","5","6","9","12","4","3","10","0.095","TITLE","O"
"from","Centenary Celebrations COMMA the Archbishop of","0","0","0","0","0","0","0","0","0","4.962","0.229","8.666","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","4","9","12","5","3","10","2","0.095","TITLE","O"
"the","Celebrations COMMA from Archbishop of Dublin","0","0","1.280","0","0","0","0","0","0","8.666","4.962","2.426","0","0","0.000","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","3","12","5","4","10","2","14","0.095","TITLE","O"
"Archbishop","COMMA from the of Dublin .","1.280","0","0","0","0","0","0","0","0","2.426","8.666","9.927","0.000","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","10","5","4","3","2","14","1","0.095","TITLE","O"
"of","from the Archbishop Dublin . ]","0","1.280","0","0","0","0","0","0","0","9.927","2.426","0","0","0.000","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","2","4","3","10","14","1","1","0.095","TITLE","O"
"Dublin","the Archbishop of . ] _","0.136","0","0","1.865","0","0","0","0","0","3.822","9.927","0","0.800","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","6","3","10","2","1","1","1","0.095","TITLE","I-LOC"
".","Archbishop of Dublin ] _ _","0","0.136","0","0","1.865","0","0","0","0","0","3.822","0","0","0.800","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","10","2","6","1","1","1","0.095","TITLE","O"
"]","of Dublin . _ _ _","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","0","1","1","2","6","1","1","1","1","0.095","TITLE","O"
"Invitation","_ _ _ cards-- 1954 _","0","0","0","0","0","0","0","0","0","0.687","0","0","0.000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","1","0","10","1","1","1","7","4","1","-2.197","SUBJECT","O"
"cards--","_ _ Invitation 1954 _ _","0","0","0","0","0","0","0","0","0","0","0.687","0","0","0.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","7","1","1","10","4","1","1","-2.197","SUBJECT","O"
"1954","_ Invitation cards-- _ _ _","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","1","4","1","10","7","1","1","1","-2.197","SUBJECT","O"
"Power","_ _ _ COMMA  Ellen","1.169","0","0","4.585","0","0","0","0","0","5.346","0","0.229","0.000","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","1","1","0","5","1","1","1","5","8","13","-0.560","SUBJECT","I-PER"
"COMMA","_ _ Power  Ellen _","0","1.169","0","0","4.585","0","0","0","0","0.229","5.346","0","0","0.000","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","0","0","0","5","1","1","5","8","13","1","-0.560","SUBJECT","O"
"University","_ _ _ College COMMA Dublin","0","0","0","0","0","0","0","0","0","7.831","0","0","0.000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","1","0","10","1","1","1","15","5","14","-0.588","SUBJECT","I-ORG"
"College","_ _ University COMMA Dublin --","0","0","0","0.093","0","0","0","0","0","6.773","7.831","0.229","0.000","0.000","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","1","0","0","0","7","1","1","10","5","14","2","-0.588","SUBJECT","I-ORG"
"COMMA","_ University College Dublin -- Centennial","0","0","0","0","0.093","0","0","0","0","0.229","6.773","0","0","0.000","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","0","1","0","0","5","1","10","7","14","2","10","-0.588","SUBJECT","O"
"Dublin","University College COMMA -- Centennial celebrations","0.136","0","0","1.865","0","0","0","0","0","3.822","0.229","0","0.800","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","1","0","0","0","6","10","7","5","2","10","12","-0.588","SUBJECT","I-LOC"
"--","College COMMA Dublin Centennial celebrations _","0","0.136","0.110","0","1.865","0","0","0","0","0","3.822","3.949","0","0.800","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","1","1","0","0","0","0","0","2","7","5","6","10","12","1","-0.588","SUBJECT","O"
"Centennial","COMMA Dublin -- celebrations _ _","0.110","0","0","0","0","0","0","0","0","3.949","0","0.159","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","10","5","6","2","12","1","1","-0.588","SUBJECT","O"
"celebrations","Dublin -- Centennial _ _ _","0","0.110","0","0","0","0","0","0","0","0.159","3.949","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","12","6","2","10","1","1","1","-0.588","SUBJECT","O"
"Votive","_ _ _ offerings-- Dublin (","0","0","0","0","0","0","0","0","0","0.159","0","0","0.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1","0","6","1","1","1","11","14","1","-1.204","SUBJECT","O"
"offerings--","_ _ Votive Dublin ( Ireland","0","0","0","0","0","0","0","0","0","0","0.159","0","0","0.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","11","1","1","6","14","1","15","-1.204","SUBJECT","O"
"Dublin","_ Votive offerings-- ( Ireland )","0.136","0","0","1.865","0","0","0","0","0","3.822","0","0","0.800","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","6","1","6","11","1","15","1","-1.204","SUBJECT","I-LOC"
"(","Votive offerings-- Dublin Ireland ) _","0","0.136","0","0","1.865","0","0","0","0","0","3.822","0","0","0.800","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","1","6","11","6","15","1","1","-1.204","SUBJECT","O"
"Ireland","offerings-- Dublin ( ) _ _","0.746","0","0","3.902","0","0","0","0","0","4.235","0","0","1.000","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","0","7","11","6","1","1","1","1","-1.204","SUBJECT","I-LOC"
")","Dublin ( Ireland _ _ _","0","0.746","0","0","3.902","0","0","0","0","0","4.235","0","0","1.000","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","1","6","1","7","1","1","1","-1.204","SUBJECT","O"
"10ft","_ _ _ Newtonian ( reflector","0","0","0","0","0","0","0","0","0","0","0","0.295","0","0","0.000","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","4","1","1","1","9","1","9","-2.565","TITLE","O"
"Newtonian","_ _ 10ft ( reflector )","0","0","0","0","0","0","0","0","0","0.295","0","0","0.000","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","9","1","1","4","1","9","1","-2.565","TITLE","O"
"(","_ 10ft Newtonian reflector ) telescope","0","0","0","0","0","0","0","0","0","0","0.295","0","0","0.000","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","1","4","9","9","1","9","-2.565","TITLE","O"
"reflector","10ft Newtonian ( ) telescope tube","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","9","4","9","1","1","9","4","-2.565","TITLE","O"
")","Newtonian ( reflector telescope tube _","0","0","0","0","0","0","0","0","0","0","0","0.523","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","9","1","9","9","4","1","-2.565","TITLE","O"
"telescope","( reflector ) tube _ _","0","0","0","0","0","0","0","0","0","0.523","0","0.082","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","9","1","9","1","4","1","1","-2.565","TITLE","O"
"tube","reflector ) telescope _ _ _","0","0","0","0","0","0","0","0","0","0.082","0.523","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","4","9","1","9","1","1","1","-2.565","TITLE","O"
"Sir","_ _ _ William Herschel _","2.984","0","0","0.728","0","0","0","0","0","2.812","0","0","0.000","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","1","0","3","1","1","1","15","16","1","-0.847","CREATOR","O"
"William","_ _ Sir Herschel _ _","8.050","2.984","0","3.141","0.728","0","0","0","0","4.229","2.812","0","0.000","0.000","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","1","0","0","7","1","1","3","16","1","1","-0.847","CREATOR","I-PER"
